sdid_pre,sdid_post
297.34666962604064,660.3774381668529
286.7246475836124,944.6448182409212
299.5705896730687,753.4248301443243
388.6076730199679,2323.7244107536794
350.2283155782036,655.0130248518202
1554.3699794211877,2058.671971394053
1775.1849677137607,3314.031588723367
359.6595705740374,1245.8363011675135
333.35220968257715,805.465178902713
393.83552449622437,572.4420765571606
743.4046341872183,567.7938928117708
1353.435477302673,615.5491569142739
656.3415382648178,3188.4307196059667
702.8194531294432,724.2441825080832
2962.3316254233578,3687.5198314056097
326.2853459370865,322.38359609258
584.9626547123629,1961.9708371296451
462.5353091882532,2834.526972954292
1966.9980654941005,2030.9067651859702
396.86030008326424,1792.3521356823528
270.5294981475751,326.1641132542158
605.5922847937568,1038.87447585839
405.5356836066184,817.2876936683092
252.9405923167017,1756.0720863456074
653.7195018066532,877.1966531611534
2538.3871114668536,2959.4448406693473
662.3074909828458,1648.8414493340144
559.921435978245,1477.401201554487
318.8556365977118,1258.69858443654
6375.982652922367,9292.757138870695
2119.6374689991326,3084.0705982869017
206.7985059204003,1712.5988788972838
702.156853053461,1015.477979936973
293.60297166515494,471.95885305757537
308.86341763403846,1179.5117741955764
2965.398696276027,882.1422903429041
1805.9335528986528,1848.2395887878524
373.00837906892207,874.1484477757473
302.71984165388824,519.0567155293238
340.0189480735746,367.15732284655115
168.4963179453907,2482.2866259347397
192.7078838679146,213.86390476631476
1112.5575451153347,757.1975217681785
428.1157824677695,3143.9132556070244
2135.469379246387,955.9964928176945
2960.0848077325513,3515.595123983381
520.8430616856806,870.5044551719315
393.64669271594914,249.76311582597043
1176.934302764887,1248.084863011873
859.8981944313948,1127.482508978074
2032.925931905814,2808.5443812492877
248.92331358194,1403.5498298172045
407.89639072526427,916.2957128721414
3085.162515163177,4819.9709950152255
1160.2607900301805,1841.7912351482917
218.96323365356773,241.24329853120366
94.58264741957932,1016.6012231979786
2075.326902553389,931.8267846118348
1487.8554013439034,2544.066822453214
148.67339335828967,1982.6395296568464
2770.6268457666097,3402.623367822703
1396.5074550600832,1162.0814373782375
317.9064601308462,645.4032444599086
1084.7058079945095,2485.2023416863494
1273.8397643832832,670.7440344840027
2009.3042166075732,2173.6173331658274
1213.6503638934776,1239.3134615208821
199.81234174670215,421.0957533660567
455.9646127428438,3483.3768562861333
383.3449903608761,1758.1027615305604
945.8753960029204,567.8398979527708
1150.1435436661181,1660.548419552916
574.0992805914508,579.0338206598993
244.53912379040375,1504.72730205278
1345.0581518101787,1378.866397224091
488.1037566700455,698.476557467561
260.4089148829529,1832.6225425708603
1366.706348627269,1169.0151955436804
2176.686421841079,2747.074827446293
98.38288756152996,813.3238907377671
313.173536313416,947.052933824897
291.90303388084004,1313.677367319345
3312.821141063628,2803.322815464575
455.080959197345,1084.4161843555185
473.1630337627332,715.8029674854854
549.360475741077,1308.8042009222804
1506.5654064647244,2200.8871476372115
890.593982721138,641.0231394758182
2858.2342948885516,2343.9746017389284
764.3770541851304,1388.4647849003275
1758.2618165137815,2063.3618884036664
397.03266607149754,947.2117151124827
469.875562037827,1603.369041627315
6077.732637444813,6514.59233339708
757.1406638711627,933.439295541386
590.4723739679986,1500.814173793154
344.94382133998954,435.9704279564985
1756.5260592293153,1413.3813352451855
385.10328982067523,1079.840705432377
3610.0500976631897,3762.7846888415784
207.37150669451904,251.05795127375572
3733.3956653942178,4007.5562449635613
1107.3720868838434,1413.8351857119917
2756.9875870707438,3005.3485289580685
419.5880673598368,965.334515229803
3503.7244135426504,5085.416318460584
508.336467230015,3464.1678451191488
2225.282046143491,2690.8453547399804
473.13753664800106,232.33431969353506
183.06273780022354,1804.5741895101748
810.7891880144806,3097.2261864227603
451.5458515592799,863.2599781117569
264.0306806410427,302.1572016258225
400.46137933569446,759.4647132429794
514.9875069727038,1956.425260571292
1341.0231703180066,1403.6136438983137
114.17263555142254,1106.6616909339734
146.4694387929632,667.8188357116876
604.2155338045545,1689.4023110645285
1566.8817547894269,1576.270677668292
384.99794487180964,903.1265307024199
2500.967474505342,2641.8895377663716
321.2140260357803,1513.8147294385362
276.75983720052704,684.0264524007703
1636.8680261887384,2642.4769142332552
660.30694976145,835.057593363823
203.53049173454573,469.44645451261584
301.73519498832655,1096.840401990206
339.4301870593187,1596.990549526829
1870.1405253707671,957.3014182026375
199.20314733574452,1129.5354889955597
226.13148810218172,755.9121382391073
306.7023015207457,132.9291337716874
442.35998264772735,369.5503230474999
537.041698213824,1552.0242568675478
324.3418675894162,2183.083837369063
347.30652275724134,689.6083739911422
1395.140692813786,1483.2870458944235
185.11573840210966,2697.2395407487134
2145.7395141991083,1455.9681916052004
308.8918599511251,731.2977845668914
237.65112333091488,1160.5224504632247
282.8651983219955,2555.8078110957267
1388.5983834400422,1636.3690084042405
975.1277994993219,439.52471332853025
222.63472785429315,175.26584341780745
194.96420410371272,1221.626380109185
206.92932251250934,427.50197605978394
815.784871454925,3748.478646828745
314.0087499543405,1010.0410058047
291.4232461874499,763.7806941831773
236.11781017232425,1150.7049545930113
296.60707961408224,1490.2626786397116
461.01959636327234,2078.6256104981917
1401.234465678811,1654.3864158811161
4529.773098073937,5979.999891415433
347.852955908317,586.1647115982679
